0.33333    2.83588e+07    9.45292e+06    1.89058e+06
0.33681    2.86496e+07    9.54986e+06    1.90997e+06
0.34028    2.89403e+07    9.64678e+06    1.92936e+06
0.34375    2.92310e+07    9.74366e+06    1.94873e+06
0.34722    2.95215e+07    9.84051e+06    1.96810e+06
0.35069    2.98120e+07    9.93733e+06    1.98747e+06
0.35417    3.01023e+07    1.00341e+07    2.00682e+06
0.35764    3.03926e+07    1.01309e+07    2.02617e+06
0.36111    3.06828e+07    1.02276e+07    2.04552e+06
0.36458    3.09729e+07    1.03243e+07    2.06486e+06
0.36806    3.12629e+07    1.04210e+07    2.08419e+06
0.37153    3.15528e+07    1.05176e+07    2.10352e+06
0.37500    3.18426e+07    1.06142e+07    2.12284e+06
0.37847    3.21323e+07    1.07108e+07    2.14215e+06
0.38194    3.24219e+07    1.08073e+07    2.16146e+06
0.38542    3.27115e+07    1.09038e+07    2.18076e+06
0.38889    3.30009e+07    1.10003e+07    2.20006e+06
0.39236    3.32902e+07    1.10967e+07    2.21935e+06
0.39583    3.35795e+07    1.11932e+07    2.23863e+06
0.39931    3.38686e+07    1.12895e+07    2.25791e+06
0.40278    3.41577e+07    1.13859e+07    2.27718e+06
0.40625    3.44467e+07    1.14822e+07    2.29644e+06
0.40972    3.47356e+07    1.15785e+07    2.31570e+06
0.41319    3.50243e+07    1.16748e+07    2.33496e+06
0.41667    3.53130e+07    1.17710e+07    2.35420e+06
0.42014    3.56016e+07    1.18672e+07    2.37344e+06
0.42361    3.58901e+07    1.19634e+07    2.39268e+06
0.42708    3.61786e+07    1.20595e+07    2.41190e+06
0.43056    3.64669e+07    1.21556e+07    2.43113e+06
0.43403    3.67551e+07    1.22517e+07    2.45034e+06
0.43750    3.70432e+07    1.23477e+07    2.46955e+06
0.44097    3.73313e+07    1.24438e+07    2.48875e+06
0.44444    3.76192e+07    1.25397e+07    2.50795e+06
0.44792    3.79071e+07    1.26357e+07    2.52714e+06
0.45139    3.81949e+07    1.27316e+07    2.54633e+06
0.45486    3.84826e+07    1.28275e+07    2.56550e+06
0.45833    3.87701e+07    1.29234e+07    2.58468e+06
0.46181    3.90576e+07    1.30192e+07    2.60384e+06
0.46528    3.93450e+07    1.31150e+07    2.62300e+06
0.46875    3.96323e+07    1.32108e+07    2.64216e+06
0.47222    3.99196e+07    1.33065e+07    2.66130e+06
0.47569    4.02067e+07    1.34022e+07    2.68045e+06
0.47917    4.04937e+07    1.34979e+07    2.69958e+06
0.48264    4.07806e+07    1.35935e+07    2.71871e+06
0.48611    4.10675e+07    1.36892e+07    2.73783e+06
0.48958    4.13542e+07    1.37847e+07    2.75695e+06
0.49306    4.16409e+07    1.38803e+07    2.77606e+06
